InventoryID,DateKey,ProductKey,WarehouseKey,OpeningStock,ClosingStock,StockIn,StockOut,InventoryValue
2953,455,225,6,4070,1542,77,961,3309754.79
2954,202,103,44,2435,2118,1851,950,3190304.05
2955,906,39,34,4130,2152,1975,528,2053014.85
2956,797,112,14,1462,4772,1546,1334,1872273.54
2957,1072,209,46,4372,2717,1142,1045,4823995.0
2958,780,39,38,4948,475,644,1173,1545710.77
2959,96,161,35,3105,4243,1778,299,2892953.16
2960,702,295,21,4659,4922,1397,770,433404.2
2961,761,190,40,4112,4223,1232,185,2408978.6
2962,830,261,21,2614,1668,713,695,4286704.98
2963,217,141,40,1075,1795,1668,1534,3112426.69
2964,826,75,39,4882,1829,319,572,2793016.34
2965,305,190,35,2842,3707,1156,1937,4326832.72
2966,328,297,39,585,3398,647,628,847376.06
2967,850,299,46,2306,2098,153,1096,1970773.82
2968,973,69,23,3562,3827,1909,1231,3054737.45
2969,711,230,46,3474,2648,1134,680,1338643.13
2970,842,162,36,4314,1183,421,1429,1013678.22
2971,84,9,6,703,1938,1755,18,4569716.97
2972,618,176,7,4733,1016,1202,354,2304795.33
2973,350,167,39,4652,1924,641,1902,2291715.74
2974,567,281,43,1076,1390,1266,134,2283295.71
2975,991,57,41,4649,809,1765,379,3891931.17
2976,786,90,36,3982,3907,748,1992,2394102.51
2977,878,55,3,3037,1312,897,1536,285704.52
2978,315,255,15,249,677,114,354,4257126.68
2979,305,64,18,201,114,914,105,4416181.33
2980,359,49,33,946,3982,324,247,157369.32
2981,143,48,20,4034,3122,1838,1935,445015.54
2982,573,14,7,4381,913,833,518,1422805.66
2983,26,60,14,955,4917,508,438,2050265.35
2984,506,240,41,4751,2786,735,598,233542.98
2985,976,18,43,1160,831,936,465,1416361.7
2986,194,10,19,1469,3757,1621,1716,3247541.99
2987,398,255,23,1970,747,1119,495,4917853.49
2988,392,195,30,382,4072,695,992,1042948.55
2989,156,260,34,620,522,412,363,1100077.4
2990,349,40,14,2690,103,1738,1453,3783521.08
2991,227,63,23,1584,4833,551,997,3168059.09
2992,659,34,6,806,3022,1654,789,585150.6
2993,852,197,36,4516,4714,180,1894,1785887.37
2994,714,182,13,3459,4804,1767,1673,4344325.05
2995,597,199,22,2542,3483,948,2,1774066.37
2996,95,248,43,4879,135,1172,1549,3293528.82
2997,858,184,40,1518,4099,196,1421,4011673.12
2998,535,118,36,1966,1568,1349,839,4699533.5
2999,194,266,24,747,2235,533,1108,2637173.45
3000,462,158,47,291,1788,8,691,4653447.93
3001,56,141,49,3954,2833,528,404,1046909.52
3002,565,144,33,1764,1760,1962,1556,2124930.32
3003,366,274,25,573,1365,1133,1324,849581.57
3004,271,233,48,1457,2046,117,598,1959291.68
3005,630,152,5,252,1493,1511,555,4214508.97
3006,587,146,49,1007,704,1325,1664,728386.26
3007,897,225,11,3769,4026,357,1970,472846.66
3008,541,105,17,38,651,411,1297,2747481.64
3009,767,39,5,4661,960,160,1665,386321.02
3010,1067,120,21,3413,3746,586,1138,1768433.93
3011,979,228,11,2591,1562,1387,1018,105675.06
3012,416,11,6,1251,4028,1450,1770,2640429.44
3013,825,72,28,2225,2123,1225,1122,2093029.02
3014,386,34,34,1282,1688,500,418,3692687.98
3015,291,240,28,3718,61,1712,312,4255334.23
3016,686,81,38,2877,4846,587,1586,4150178.91
3017,173,276,29,3550,3048,890,1987,2647716.6
3018,935,203,33,2538,3783,998,1098,3252550.69
3019,216,102,49,36,2256,1871,1538,4746648.95
3020,759,60,25,429,2617,1432,1917,2411394.81
3021,937,30,1,3316,4730,89,567,2724741.12
3022,562,112,11,4876,27,1045,876,2317343.53
3023,561,135,44,303,1934,1538,147,917066.95
3024,522,255,17,2115,4845,620,1860,2271117.72
3025,220,96,21,165,67,1048,1678,4242730.96
3026,264,6,49,2296,4923,1846,1910,1325802.11
3027,1006,19,39,1762,645,1813,1950,2392535.03
3028,643,290,17,249,1743,1961,468,2791822.0
3029,682,151,1,3861,664,768,1145,2147646.85
3030,235,127,22,1270,1095,306,1171,4945611.21
3031,226,52,19,3611,256,230,324,3650057.13
3032,378,9,37,1716,1160,1828,1466,4762864.76
3033,214,164,17,4045,3641,1992,1833,1052751.57
3034,585,289,38,3517,4494,327,1536,2491658.53
3035,17,61,8,3430,3562,1573,103,3115073.02
3036,123,64,34,4684,3859,406,1543,1064515.52
3037,670,236,40,468,4817,468,873,1496718.22
3038,169,6,36,1902,418,396,1832,1615660.62
3039,220,35,20,4084,3818,201,1536,4158177.06
3040,870,133,15,4726,12,1628,1202,237534.22
3041,628,137,1,1848,3620,286,923,2406168.58
3042,215,11,16,274,1287,366,1755,3049685.6
3043,371,193,48,1942,259,593,1609,14832.62
3044,337,108,14,3351,905,370,40,4488221.22
3045,1086,171,21,4586,735,1537,1171,4148112.31
3046,249,38,25,777,3170,1555,1040,4414425.09
3047,119,38,4,35,3582,1866,50,1304696.36
3048,452,182,15,3442,3145,1290,233,2898573.18
3049,875,105,27,1178,4777,371,1758,3494872.06
3050,839,256,40,2473,4693,401,740,850891.99
3051,985,266,2,1532,205,598,1738,4147380.48
3052,371,271,29,187,3820,701,857,1393833.35
3053,368,252,44,4847,3140,1552,553,1328988.78
3054,44,208,44,4937,3663,1462,1618,1297243.36
3055,766,300,22,4815,218,803,709,880296.86
3056,312,219,36,1883,4726,1168,934,3340026.61
3057,656,114,48,2134,11,394,925,2540809.15
3058,353,204,19,1206,4571,1733,1376,2129666.61
3059,542,181,19,6,334,1258,1620,1481403.14
3060,304,257,38,1594,433,338,1688,1539051.68
3061,305,11,22,3910,3785,1583,1858,4308715.31
3062,742,29,46,583,4273,115,1895,2864903.28
3063,989,133,9,2807,2267,1361,322,2956055.11
3064,235,181,13,1049,3720,1380,1430,2721444.47
3065,1056,151,39,2063,3,1540,94,4445996.46
3066,69,239,31,2965,765,1212,1635,3392444.89
3067,503,144,41,316,3850,1132,1988,1516265.52
3068,861,26,41,3298,1181,928,688,2030604.58
3069,108,155,3,799,4702,1495,1769,2896802.6
3070,78,111,1,3615,18,1838,1152,1750904.07
3071,801,54,45,4184,50,1319,1799,1431147.99
3072,968,297,22,1234,2162,310,1393,4533395.96
3073,125,298,33,59,124,1509,1129,4922623.72
3074,367,257,17,745,1915,293,1388,4447439.23
3075,441,32,16,965,4633,331,537,3083826.8
3076,1022,2,41,3627,3388,303,1741,4664089.27
3077,105,170,29,1115,2649,162,1998,3431262.8
3078,808,257,46,4163,1466,1398,175,4842347.11
3079,668,255,28,4815,910,1399,787,2669526.36
3080,449,101,41,2369,4158,1841,1559,838766.73
3081,1023,218,50,1889,594,817,448,3482213.01
3082,1038,91,45,2764,4666,1475,955,3514213.88
3083,312,173,22,3606,4827,1050,1553,2079312.4
3084,316,174,4,464,1012,1407,459,4522472.57
3085,295,183,49,4032,1649,1306,1546,78344.02
3086,389,274,45,1736,3197,712,1224,691734.54
3087,72,181,7,2859,4223,36,200,2663893.75
3088,1078,151,21,1815,3069,980,1959,1700208.3
3089,199,44,27,2262,3997,1283,541,3655634.72
3090,101,195,26,2632,4776,1396,388,4326264.05
3091,112,127,29,2448,3405,1173,1271,3945835.46
3092,953,220,32,2844,1915,1622,1610,4134313.79
3093,827,210,1,2532,448,934,377,3814284.29
3094,971,284,27,2486,4641,765,817,1653625.92
3095,567,36,15,1780,3964,1820,22,4430557.27
3096,862,260,27,1799,4060,1444,139,774756.29
3097,299,23,44,3146,873,1272,916,1505287.0
3098,344,75,33,1529,761,106,637,4684526.24
3099,522,160,29,3001,1048,1627,1593,1470311.46
3100,663,146,20,2826,1545,1374,1327,647805.48
3101,169,86,22,2242,2870,986,1691,3196484.21
3102,473,148,41,559,4068,277,1694,2651924.78
3103,469,177,46,3937,1456,183,1309,1741330.08
3104,645,62,50,3585,706,1696,123,4377882.73
3105,194,56,7,2459,3969,1724,1467,1345582.33
3106,862,278,40,3091,2801,1238,573,737387.69
3107,357,30,40,2006,2497,1957,1831,351037.7
3108,853,201,42,1290,4704,1510,530,4437141.92
3109,820,52,9,3801,644,552,836,874865.49
3110,1021,48,50,2548,3013,1012,555,4161621.73
3111,41,230,37,2993,3839,1353,1537,3060389.57
3112,652,245,14,997,3145,1662,1663,1809362.82
3113,1026,125,5,756,975,210,1185,3096704.96
3114,871,242,4,2241,1558,46,1365,2077327.87
3115,122,298,42,4766,4978,638,1050,2777658.22
3116,457,25,28,1340,3926,1248,1434,3665163.75
3117,170,131,34,4220,2843,1686,1244,244999.43
3118,385,5,25,3733,1667,1475,1509,3788583.71
3119,983,227,16,713,4347,90,1985,1233708.15
3120,550,161,3,2296,2728,1223,621,2235241.66
3121,187,245,47,2789,525,1622,242,3054190.76
3122,374,298,29,1841,3379,828,580,2158794.68
3123,471,160,7,4736,741,1415,920,4253253.28
3124,723,287,11,3782,3623,1464,508,4459562.39
3125,1058,27,21,4738,3317,1060,1122,4196689.71
3126,162,101,43,4202,4981,932,1398,2410546.51
3127,936,15,12,3016,2263,1594,612,4207717.63
3128,1059,60,12,4373,481,1585,80,2018391.42
3129,745,88,44,562,3293,944,220,3659699.96
3130,86,156,27,182,876,1455,1169,1419637.49
3131,913,97,26,4839,4579,1323,81,4961713.25
3132,475,67,38,2639,4942,96,1473,3368428.28
3133,748,165,2,3174,2385,1393,1473,4178247.25
3134,651,6,26,4598,3804,936,79,4381556.34
3135,438,169,28,4437,3593,679,1874,3639852.42
3136,853,35,30,3106,2721,421,252,2619450.21
3137,991,151,15,1997,2567,1642,1717,4642243.32
3138,268,94,32,3555,3775,1622,237,4317086.31
3139,309,188,34,3352,2492,377,1422,2280284.94
3140,327,167,21,4326,4347,467,917,661649.26
3141,97,98,1,2170,3142,13,1948,336798.93
3142,426,225,21,1956,2666,1006,393,757118.63
3143,241,208,38,4087,2581,1943,1921,610133.01
3144,100,203,25,4275,185,1740,357,2482045.1
3145,950,83,16,2437,3870,318,852,3346153.64
3146,630,167,44,2387,1723,499,146,4678522.31
3147,1093,207,34,3492,2393,352,744,2352422.24
3148,764,6,39,29,2168,794,546,851118.2
3149,78,116,26,2857,2660,98,220,2937530.48
3150,762,69,26,758,4316,1611,1786,2081718.83
3151,150,200,26,110,11,1525,1083,781018.8
3152,81,61,22,3835,2201,53,1999,2583187.09
3153,544,100,24,4174,2731,109,934,1307513.22
3154,631,212,8,3357,914,1464,1576,1831535.59
3155,376,211,7,3802,1321,76,636,4456480.14
3156,626,32,45,2464,3006,44,1735,3316354.24
3157,462,122,25,2331,1799,466,1868,868263.36
3158,519,298,39,501,2158,156,33,4862108.96
3159,303,117,19,1550,1422,167,899,3428715.03
3160,422,152,12,305,422,85,395,2056218.6
3161,73,30,16,4712,2213,1963,1753,194263.95
3162,246,124,39,3507,4084,118,885,1863683.94
3163,58,99,35,1781,3453,464,1686,4818326.87
3164,251,172,16,4710,80,1429,389,90067.31
3165,167,37,2,710,2514,1331,488,4985172.24
3166,314,250,47,2953,3265,514,1321,4112240.72
3167,139,236,41,2818,3067,229,1358,2704019.24
3168,777,229,9,2917,4938,1771,1848,2239952.48
3169,113,69,25,3977,2013,1966,1923,1316100.6
3170,189,266,48,4424,1180,608,1873,2201661.97
3171,374,163,32,2425,230,321,756,2257139.78
3172,89,28,5,855,3457,68,1601,4362610.28
3173,33,13,44,4744,1501,677,1443,4266439.41
3174,233,185,28,1585,2067,55,578,2787061.97
3175,534,244,38,804,3936,571,1352,1245472.36
3176,879,205,39,4916,719,1461,1184,581525.53
3177,569,170,25,795,4033,680,1499,3650094.36
3178,589,65,49,1209,3775,106,633,3665881.59
3179,998,91,44,118,89,1928,1326,4863184.79
3180,328,149,24,3927,473,1543,1896,3681743.31
3181,951,12,34,4480,4553,1342,1697,289582.96
3182,58,71,40,412,149,1356,1078,2471228.91
3183,557,230,16,4739,1167,636,260,476769.35
3184,411,108,31,2261,1681,1624,816,4315771.82
3185,300,21,7,2407,3199,338,297,2375480.71
3186,462,91,20,10,384,1524,510,805801.79
3187,886,154,4,3198,3976,1062,86,2121047.35
3188,254,148,25,3185,492,1977,844,2800038.06
3189,709,180,33,1993,510,1117,1398,2857501.14
3190,832,78,6,1970,3416,1296,819,2071364.46
3191,347,113,14,1453,4293,462,1101,1774557.57
3192,730,165,30,621,1665,104,1368,2287189.55
3193,882,278,28,4263,2186,277,707,3681208.06
3194,970,58,11,4260,3153,1719,799,3875265.44
3195,820,43,27,4982,4913,1367,1474,3650782.45
3196,847,12,2,3259,4661,558,252,592461.03
3197,551,299,38,3098,2042,1626,1902,403972.68
3198,219,243,30,2439,4995,1787,159,307027.91
3199,1038,43,50,1175,3438,184,391,1292279.63
3200,553,26,18,2169,4839,790,967,3450897.03
3201,581,48,5,1293,4081,1890,1324,155010.03
3202,684,92,36,3292,2457,152,1249,2423092.33
3203,655,188,23,497,1881,532,362,2203358.75
3204,16,257,41,460,1595,1935,382,1081202.02
3205,791,225,11,4170,3337,42,368,94318.85
3206,443,65,25,3520,4266,453,1931,1306130.4
3207,378,294,15,2736,118,83,1487,2292560.87
3208,107,1,33,2951,4162,1513,715,762159.96
3209,843,265,14,3379,3302,115,121,1928864.65
3210,903,63,32,4533,4145,560,351,243374.9
3211,429,79,36,2391,3231,429,1600,3328278.1
3212,669,297,20,210,4045,278,678,3652966.44
3213,84,30,34,2224,1067,1281,181,384106.3
3214,959,175,30,692,1109,629,1349,2908614.33
3215,623,268,45,705,1927,1468,1008,660441.36
3216,55,39,33,4521,3267,1626,1696,36939.43
3217,628,175,33,1158,554,1434,433,506172.53
3218,219,98,34,1574,3509,1724,1951,4114367.96
3219,480,213,43,2602,4487,1726,1072,1383059.44
3220,679,293,4,4154,1385,1802,78,406138.16
3221,1057,127,8,4092,3416,522,1024,2645841.76
3222,486,94,8,3554,3433,396,746,4817447.49
3223,249,147,39,3563,2199,1634,1390,2760721.86
3224,1031,264,37,607,2180,1960,1167,2244328.33
3225,136,196,38,3016,3189,71,1703,4943966.46
3226,489,99,42,4139,218,1972,1378,3310913.04
3227,992,56,5,2241,3013,1919,1975,3701644.29
3228,982,185,46,3853,3356,1035,344,224394.47
3229,559,112,7,1920,4334,1036,1864,1209990.79
3230,930,202,7,4760,4388,606,1880,311961.65
3231,340,124,34,715,3449,1656,584,801760.33
3232,13,254,2,4807,4659,136,1815,4687979.75
3233,1058,127,2,3540,4785,159,238,2671202.88
3234,495,151,28,375,4526,86,1251,3662035.57
3235,507,236,5,3122,3810,1439,1639,2529432.59
3236,828,114,28,1331,2316,521,686,1156808.01
3237,125,222,40,2433,4714,1479,473,1387209.46
3238,643,186,37,4947,4481,1769,1509,753943.84
3239,936,6,25,1856,4302,426,1921,437011.66
3240,551,134,41,1415,164,1391,986,1232330.43
3241,968,261,26,2318,2237,1541,18,1938724.96
3242,669,255,41,321,3576,1815,1801,4316219.78
3243,233,44,13,1851,985,1389,1768,3552688.76
3244,588,117,8,3452,279,389,1115,2614199.9
3245,76,234,12,1449,905,1517,529,926116.85
3246,88,298,23,2654,2315,883,157,4502617.3
3247,987,177,4,1851,4214,125,57,4744861.0
3248,114,282,38,975,1283,658,1092,4319029.04
3249,144,239,15,2199,2115,1072,99,4607707.42
3250,931,210,12,1973,2482,404,1612,256527.03
3251,304,30,36,255,3624,1539,1892,4217725.42
3252,6,145,14,757,2210,800,495,3669723.68
3253,147,78,10,3243,2862,73,672,2467910.45
3254,412,272,8,750,3916,1314,326,4540408.74
3255,584,278,41,4599,1228,1056,170,3865554.36
3256,126,160,33,318,763,100,285,617181.58
3257,333,140,17,1725,473,1463,174,992309.21
3258,82,43,48,1063,940,813,88,2928624.52
3259,554,159,36,798,4023,1574,1712,1730966.28
3260,897,275,40,976,807,859,204,4260966.44
3261,372,117,16,2269,1865,1744,266,4452966.24
3262,695,250,17,3922,1499,1775,1290,2400079.25
3263,267,218,40,3260,4255,1836,1602,10175.95
3264,271,159,24,3199,2530,1654,806,574431.39
3265,519,2,38,4037,4147,704,955,1199358.63
3266,1092,287,15,2230,4312,432,532,186880.81
3267,222,78,20,4497,3236,268,755,2239451.45
3268,282,252,40,148,4264,167,1243,1421653.39
3269,451,253,15,2736,1686,1755,20,1641626.86
3270,546,7,13,866,3535,1738,971,1362623.34
3271,1062,60,11,2310,4021,1969,1375,3747613.49
3272,715,281,36,606,3983,1995,567,2081293.93
3273,287,150,9,4592,1009,365,1673,2626002.6
3274,507,133,46,4443,1033,12,1147,3810882.14
3275,296,25,1,3334,883,1768,1139,4499305.2
3276,576,291,45,2681,1048,921,916,1293105.54
3277,645,172,14,320,3924,1052,1112,210507.9
3278,586,83,44,1926,3317,483,104,3654137.65
3279,696,252,33,4466,3815,1082,1299,3165694.33
3280,1096,297,36,2756,213,1646,1086,4868950.97
3281,1041,8,43,2224,1326,1097,198,4357462.52
3282,669,95,28,4294,3370,1173,449,3848724.03
3283,339,194,12,723,3653,177,1788,3614478.16
3284,276,12,41,1047,4977,624,156,2049998.61
3285,18,35,1,2196,886,1867,235,1072001.32
3286,785,269,43,4663,4259,275,419,1507559.86
3287,766,39,2,2723,2946,625,601,2465024.86
3288,13,278,21,404,2717,501,575,1573967.02
3289,552,45,4,230,715,1319,1827,383412.48
3290,36,103,39,1857,3648,1270,1729,552951.19
3291,369,243,32,3093,380,327,678,3523825.47
3292,1044,27,43,2497,4411,1601,1258,4078463.38
3293,117,233,5,2288,2741,1348,1447,1919017.79
3294,867,76,48,3786,728,1599,1629,443379.98
3295,643,227,40,3063,1747,443,1098,1694079.65
3296,795,190,6,3867,3402,1433,90,2916620.13
3297,988,112,28,4440,3597,398,1541,1465282.07
3298,341,62,2,4516,516,1293,1808,1736327.24
3299,175,24,21,4782,1844,1129,112,2448462.55
3300,774,171,35,2178,2702,355,516,1738326.94
3301,1042,85,20,3436,4773,1672,1003,121700.85
3302,600,87,27,3782,1161,864,1132,515814.25
3303,757,65,21,2579,4233,1508,1122,3607292.4
3304,215,264,20,3173,4972,1082,1741,4552449.27
3305,728,130,32,3825,4995,1083,410,2144460.43
3306,401,114,9,1061,1572,456,105,4108852.37
3307,589,204,10,245,4138,965,1083,3837703.26
3308,40,236,21,3172,1898,777,1037,2302002.56
3309,348,27,9,2806,200,1990,458,4169763.06
3310,802,98,37,1853,2593,788,1112,3886492.52
3311,64,289,15,2459,3374,876,193,108447.9
3312,309,189,10,4792,2313,1193,805,2131696.89
3313,420,274,4,1733,1887,176,408,4067903.61
3314,545,261,31,3962,819,1164,1553,3599825.78
3315,601,25,24,3564,4119,1342,444,949038.37
3316,518,98,41,3483,591,132,876,353049.89
3317,948,282,30,672,3056,188,1969,3769473.58
3318,783,147,44,2902,2184,1118,1057,1664692.28
3319,455,86,23,3159,2951,1441,1048,439662.74
3320,132,117,40,129,3422,784,1327,2465800.05
3321,422,193,15,193,4706,1733,964,1845543.21
3322,406,105,8,3934,2478,921,1144,1838581.23
3323,274,40,6,692,2663,1781,1064,636276.8
3324,601,265,11,2491,3974,513,415,3662179.57
3325,383,108,7,4163,4554,121,1962,3293480.47
3326,176,92,13,538,3428,538,1882,3308411.36
3327,845,195,12,3762,3166,995,1063,1086234.02
3328,945,80,48,634,1812,234,1827,1461031.16
3329,773,225,22,1790,1773,1584,1350,3028799.61
3330,635,175,43,4347,2160,1576,1940,1786826.76
3331,553,75,35,504,4392,1459,460,2746869.67
3332,1086,104,16,4771,2094,1214,102,3988526.46
3333,148,115,38,3537,3321,579,1483,3215316.95
3334,1041,108,22,912,1900,512,1467,1397117.42
3335,919,268,24,3384,1999,1560,1222,190652.79
3336,698,187,17,4946,4296,1827,463,79914.08
3337,129,254,3,4147,4050,584,784,1613596.07
3338,435,219,49,3901,454,147,1753,1173463.45
3339,355,10,47,2376,1217,1593,853,4069115.93
3340,134,225,5,344,3947,1764,522,3560612.74
3341,467,141,9,3896,234,1449,686,2504841.16
3342,37,153,44,366,4214,107,1010,1302089.88
3343,183,97,35,4143,755,496,824,4945549.44
3344,888,295,32,3030,3032,902,955,1189335.03
3345,395,93,10,4562,3765,403,1959,3498229.97
3346,690,236,48,3677,4526,770,960,122221.26
3347,70,138,6,3928,4047,387,276,1503269.79
3348,786,144,50,2171,989,917,878,1068746.17
3349,30,207,32,4126,1082,1947,1046,3325874.98
3350,358,9,16,4601,3099,1039,1547,3469267.68
3351,635,290,14,1071,1720,1762,700,3506928.05
3352,509,258,6,1141,2415,1688,767,2856627.11
3353,774,10,8,4546,4958,1474,1479,2703321.04
3354,1012,144,14,3090,3622,1649,1736,3279440.74
3355,658,3,30,4987,4167,122,1450,3641996.98
3356,14,44,27,860,3420,84,1262,4716613.71
3357,998,229,13,728,1576,734,1714,3013901.43
3358,772,54,32,1892,3600,1183,607,353500.29
3359,364,233,13,2451,2515,1672,843,431916.45
3360,1059,70,36,620,4300,1664,677,3297144.97
3361,427,130,20,3268,3485,245,1851,4243388.51
3362,252,23,14,138,4325,1735,1587,3879491.5
3363,322,99,30,1591,3711,1919,312,1803866.06
3364,170,194,29,1571,2123,709,633,4449657.34
3365,236,189,21,236,4980,232,67,832468.06
3366,668,65,40,4259,4620,389,1327,258165.0
3367,222,209,24,4295,1210,1239,480,2411258.97
3368,659,35,38,1666,1777,1379,1263,1202779.58
3369,971,214,2,4316,3760,783,114,1590840.31
3370,273,134,26,2752,913,540,1926,1474684.51
3371,1011,41,6,216,4897,57,1344,1556071.29
3372,316,170,36,2709,4934,1355,1492,2474545.19
3373,588,236,32,2482,3095,91,1840,110281.69
3374,290,215,12,544,3734,205,1675,1029012.88
3375,68,15,36,2592,2731,583,1852,3297281.7
3376,883,75,41,2149,1734,1170,791,4033329.04
3377,964,258,41,286,2420,630,507,4820035.95
3378,798,294,44,147,306,85,1962,1138433.02
3379,694,166,41,2452,4332,507,625,4518970.4
3380,274,195,31,3214,4732,1534,880,659594.69
3381,1054,96,48,1510,2580,222,1513,4894314.54
3382,575,48,13,3872,2784,711,562,48322.83
3383,73,35,33,625,181,1248,883,2853916.9
3384,799,105,41,60,1987,467,1908,589121.22
3385,681,145,49,405,2398,1755,808,1219662.98
3386,585,245,44,3569,3025,520,1415,243671.63
3387,140,74,50,1846,2797,333,1089,2296880.42
3388,968,249,7,3475,245,1938,49,3020823.58
3389,190,259,16,280,4089,1784,852,1886716.36
3390,11,265,16,294,938,807,972,1078261.77
3391,884,75,37,490,4804,978,99,1524571.26
3392,220,180,17,3510,3548,1926,1661,3618586.47
3393,240,190,45,2487,1608,31,1679,3936323.62
3394,316,6,7,1651,2949,654,674,868375.06
3395,357,251,41,1579,2048,255,1142,1615653.4
3396,685,260,28,1818,4050,1155,111,4084228.84
3397,557,71,50,2098,4472,357,70,911127.12
3398,562,149,50,4845,1687,1148,980,629022.31
3399,161,59,21,858,1398,381,1240,659124.65
3400,469,197,38,2792,4878,1866,1528,2604447.33
3401,133,177,7,2210,667,740,91,3018769.46
3402,955,29,50,1850,1019,1281,1376,1382749.2
3403,166,201,16,751,637,711,975,3238312.74
3404,97,225,6,3890,2675,1009,1988,1550897.39
3405,402,35,35,221,4399,1206,1713,3774373.9
3406,725,271,18,2819,2022,571,1081,3442104.21
3407,780,22,38,2976,2401,1759,1748,1152312.96
3408,817,192,20,1561,2439,1488,1142,4496348.41
3409,55,80,26,2328,777,1095,1373,1531578.58
3410,25,260,7,4589,3358,92,938,2738999.98
3411,25,159,16,2260,1006,1748,929,3640431.29
3412,5,163,47,76,2973,1225,769,787137.87
3413,687,46,32,875,1984,556,543,1707547.8
3414,358,276,33,2092,4506,2,1963,1302147.5
3415,717,85,18,410,2846,12,719,3782372.37
