ShipmentID,DateKey,CustomerKey,ProductKey,VehicleKey,DriverKey,RouteKey,WarehouseKey,ShipmentStatus,QuantityUnits,ShipmentWeightKg,FreightCost,Revenue,DeliveryDelayDays
2581,380,187,271,50,138,51,13,Delivered,139,4462.2,38384.47,60353.6,1
2582,872,10,44,47,16,79,36,Delivered,186,4165.93,15522.2,38446.39,1
2583,835,121,238,54,181,70,1,Delayed,322,697.4,14483.67,42174.9,3
2584,775,289,167,19,142,9,43,In Transit,459,3087.16,15142.0,15805.5,4
2585,919,462,76,75,29,94,9,Delivered,125,4322.61,37722.12,57555.45,2
2586,455,165,157,39,156,41,49,In Transit,346,3149.09,34047.75,72461.5,3
2587,366,382,201,65,118,40,20,In Transit,425,4412.25,2954.22,6382.14,4
2588,403,264,234,99,117,16,43,Delivered,117,3553.44,39671.56,24292.47,2
2589,58,161,232,83,145,25,42,In Transit,143,2201.81,22166.99,11215.33,5
2590,521,391,212,60,197,10,17,Delivered,244,4787.3,37149.24,4065.72,4
2591,210,418,154,33,194,30,3,In Transit,254,4613.36,47355.66,7962.19,3
2592,1065,327,213,32,36,9,32,In Transit,461,336.03,32008.5,28507.87,5
2593,816,391,87,36,104,40,35,Delivered,463,806.96,34280.88,44448.79,4
2594,173,297,18,24,174,57,6,Delivered,440,2898.2,17309.8,4260.29,4
2595,234,118,191,43,45,46,6,Delivered,498,3095.5,31291.72,26735.83,3
2596,793,484,54,71,103,7,25,Delivered,375,4497.85,35974.94,45761.93,2
2597,793,311,216,71,9,43,28,Delivered,51,779.15,13411.46,43521.26,1
2598,1063,263,42,46,164,48,39,Delivered,127,1895.0,16889.31,76578.37,2
2599,119,84,230,47,5,76,1,Delivered,230,4888.6,4942.9,65207.76,5
2600,335,146,230,69,79,57,40,Delivered,178,4301.32,38425.82,76624.62,0
2601,324,493,182,14,73,17,16,Delayed,147,4543.27,31583.36,29333.18,5
2602,1011,171,141,45,89,25,20,Delivered,428,162.85,19504.89,41057.08,5
2603,284,489,288,52,178,7,24,Delivered,492,1104.19,26890.75,51280.73,1
2604,213,334,82,90,28,55,15,Delivered,75,2318.67,34030.06,66714.38,5
2605,929,424,167,118,27,19,10,In Transit,332,4369.28,9570.46,3519.88,1
2606,752,309,54,50,110,81,12,Delivered,87,2234.3,34018.37,45916.35,1
2607,339,14,73,65,175,32,37,Delivered,1,807.53,31610.28,43722.04,0
2608,1046,149,213,77,161,87,35,Delivered,350,3068.06,32558.44,20722.19,0
2609,105,369,171,64,115,32,27,Delivered,39,4468.65,16594.07,9116.06,0
2610,770,251,270,23,122,26,13,Delivered,407,344.63,7966.79,31352.6,5
2611,716,57,219,84,97,72,30,In Transit,473,2480.68,19863.61,63292.37,1
2612,763,347,136,71,166,22,3,Delivered,368,4900.83,5152.58,54248.12,3
2613,379,302,35,70,136,55,35,Delivered,300,383.64,8591.0,12620.95,3
2614,713,410,146,59,132,57,48,Delivered,21,2016.66,27918.0,33667.31,2
2615,225,347,183,73,112,8,12,In Transit,412,1097.31,46307.52,15421.36,0
2616,738,408,78,92,164,46,50,Delivered,395,589.52,11529.29,8445.36,0
2617,236,133,253,74,107,5,29,In Transit,152,3619.72,27062.6,17042.76,1
2618,183,170,236,54,159,12,30,Delivered,140,323.12,8323.34,58752.4,3
2619,712,102,77,99,177,27,22,Delivered,188,4572.36,27074.86,49455.33,2
2620,444,476,73,71,169,84,17,Delivered,67,4752.47,37847.87,11360.52,5
2621,623,106,27,89,136,11,27,Delivered,161,2906.87,40734.98,60061.01,3
2622,1030,171,38,94,158,36,22,In Transit,77,3102.08,35133.87,48070.66,5
2623,749,128,254,107,142,52,49,Delivered,450,4542.0,10520.89,60689.42,5
2624,155,250,86,26,45,2,49,Delivered,245,2862.16,22759.89,16823.75,0
2625,257,32,31,44,110,74,7,Delivered,298,1045.15,40947.81,14557.5,4
2626,235,216,205,76,46,71,46,Delivered,300,1796.47,36905.0,38174.09,4
2627,500,262,193,13,195,12,11,In Transit,313,2448.2,40243.38,5193.4,4
2628,289,330,230,54,93,55,16,Delivered,144,3533.56,5204.99,56094.62,2
2629,510,494,181,119,16,80,36,Delivered,84,2330.32,36519.52,49079.12,4
2630,709,244,245,40,138,31,22,Delivered,224,4738.14,22431.52,17594.58,1
2631,785,451,40,4,68,91,40,Delivered,215,2986.75,18166.75,65234.15,2
2632,894,391,157,53,180,32,37,Delivered,190,2709.88,8504.74,48283.54,4
2633,776,285,168,116,50,64,3,Delivered,394,3879.45,12285.04,14215.7,4
2634,298,290,158,1,68,91,35,In Transit,191,1033.4,30208.66,37987.56,0
2635,137,263,130,6,2,59,49,Delayed,279,2541.72,35256.26,48036.9,5
2636,376,337,82,55,75,25,38,Delivered,465,90.32,27459.67,49552.55,0
2637,87,333,156,66,75,69,42,In Transit,434,2210.65,48273.99,20384.65,2
2638,437,314,175,118,188,68,41,Delivered,72,769.22,9755.45,27567.47,2
2639,764,85,288,110,178,44,38,Delayed,4,3994.93,28938.82,8563.01,2
2640,702,415,88,91,129,43,24,In Transit,328,1890.96,37270.67,28278.53,2
2641,942,329,102,18,97,15,34,Delivered,376,2342.83,12397.87,29418.75,0
2642,152,45,248,106,109,13,35,Delivered,151,164.94,2645.27,32907.87,4
2643,1032,303,206,29,165,97,11,Delivered,34,172.35,12311.21,7911.09,3
2644,807,333,89,53,151,69,15,Delayed,310,1312.72,841.63,63448.98,2
2645,235,465,288,33,177,70,14,In Transit,481,3500.36,23182.36,37828.43,5
2646,675,200,96,3,117,45,45,Delivered,270,3776.1,2667.5,39302.28,1
2647,561,201,159,20,192,25,17,Delivered,469,4966.64,37698.73,13293.11,5
2648,38,329,114,4,17,25,21,Delivered,4,3917.51,45075.94,77408.8,2
2649,822,168,24,82,71,10,28,Delivered,474,3231.3,16379.92,17114.16,5
2650,421,240,163,8,143,62,43,Delivered,338,3506.79,29585.64,14486.37,4
2651,348,372,286,86,51,12,38,Delivered,46,2006.67,41380.45,69289.13,2
2652,748,286,55,105,155,67,22,In Transit,37,4824.62,13493.81,72196.65,5
2653,273,190,64,86,9,29,34,In Transit,193,3088.39,35498.87,15203.99,4
2654,308,71,33,83,64,93,1,Delayed,190,99.59,44797.16,63794.0,1
2655,976,145,46,28,191,43,23,Delivered,67,1744.15,34487.95,4008.08,3
2656,733,359,219,66,85,88,32,Delivered,91,709.54,34169.71,36128.76,4
2657,1033,486,289,73,181,88,4,Delivered,315,1182.04,5793.32,2922.01,4
2658,444,389,196,99,93,89,41,In Transit,80,2831.58,8348.46,26823.55,2
2659,405,209,253,86,42,37,43,Delivered,55,2201.46,29513.28,74374.32,4
2660,853,360,286,26,117,69,6,Delayed,420,2257.3,9922.86,40491.32,4
2661,778,378,236,34,70,11,16,In Transit,23,2158.61,23624.78,6244.1,4
2662,115,385,79,71,89,40,10,Delivered,32,1002.74,43571.89,37508.04,5
2663,65,208,92,94,35,63,35,In Transit,206,537.64,47569.31,8390.57,1
2664,825,465,96,49,17,22,24,Delivered,432,2171.74,20935.76,75305.54,1
2665,239,222,228,89,44,15,10,Delivered,123,1349.32,7965.47,3120.06,4
2666,302,287,286,49,171,9,12,Delivered,39,1546.5,45700.4,45987.97,3
2667,969,163,235,73,104,70,33,Delivered,395,534.39,23642.84,7448.14,0
2668,369,365,102,27,89,64,27,In Transit,317,3885.94,14842.02,27536.16,1
2669,233,72,252,65,107,90,25,Delivered,131,313.87,49685.61,58302.82,4
2670,195,240,140,33,118,6,10,Delayed,143,3513.4,45029.16,49129.77,0
2671,907,414,143,72,44,96,25,In Transit,378,3162.29,21885.86,25678.98,0
2672,1036,127,240,49,166,43,32,Delivered,8,231.71,3001.67,7403.52,5
2673,921,487,266,63,169,20,42,In Transit,253,4145.33,29425.01,74169.79,2
2674,689,85,61,32,153,99,26,Delivered,90,2875.74,35968.59,48508.43,3
2675,177,15,23,104,49,43,4,Delivered,340,3599.15,761.84,72318.14,2
2676,217,248,11,19,60,62,9,In Transit,429,2932.68,16894.5,58410.43,4
2677,1035,482,16,100,2,67,27,Delayed,50,1219.6,5174.14,32598.17,0
2678,630,312,49,50,65,82,9,Delivered,66,1522.39,44012.16,73067.62,5
2679,164,444,170,109,114,99,44,Delivered,289,4986.52,2576.24,7974.96,0
2680,53,283,119,22,3,52,26,In Transit,177,4036.5,47543.52,16386.01,0
2681,218,2,42,103,93,74,11,Delivered,401,4192.38,2236.41,53279.47,2
2682,999,74,10,90,142,100,38,Delivered,297,1298.58,2179.38,75231.25,1
2683,824,64,49,67,173,94,32,Delivered,19,3911.51,21974.17,66533.83,3
2684,385,261,265,110,162,26,30,Delivered,231,1718.93,17973.82,28148.0,0
2685,56,347,207,9,164,94,39,Delivered,460,1650.28,2922.02,8191.55,3
2686,118,324,167,35,15,31,9,Delivered,11,1572.66,39678.89,33507.92,5
2687,900,239,2,71,37,55,11,Delivered,60,549.16,3751.91,65551.98,0
2688,798,397,68,79,138,68,23,Delivered,21,524.04,3500.18,63048.04,2
2689,780,337,210,4,9,57,17,Delivered,428,3466.13,24545.4,4663.05,4
2690,1016,341,139,37,50,24,32,Delayed,347,2535.36,17782.12,35037.33,1
2691,803,279,37,28,163,65,11,Delivered,151,4054.34,7506.61,33104.03,4
2692,845,353,218,9,46,26,22,In Transit,79,3922.62,6570.89,23198.59,2
2693,855,434,278,35,106,49,50,Delivered,487,1718.89,48507.96,9086.22,0
2694,708,380,180,112,81,93,32,Delayed,86,672.55,32353.21,42908.85,5
2695,22,463,5,112,47,38,9,Delivered,13,1394.86,10850.04,39636.77,3
2696,843,462,130,115,18,36,17,In Transit,174,2733.52,16398.35,48614.02,5
2697,192,201,133,25,113,54,25,Delayed,309,4005.56,33263.99,48445.8,2
2698,1019,492,99,9,153,9,16,Delayed,185,2232.34,4823.22,17838.7,5
2699,396,293,160,61,163,42,46,Delivered,183,2971.7,18191.58,51919.71,4
2700,1031,286,236,52,51,96,33,Delivered,11,2769.82,1884.01,53485.71,4
2701,640,221,147,97,109,82,2,Delivered,81,1079.58,30473.53,63211.15,4
2702,1019,407,115,17,89,24,43,Delivered,143,2198.4,42796.47,55262.6,5
2703,567,162,4,76,183,40,39,Delivered,168,3320.06,45158.6,45351.99,0
2704,231,448,87,9,16,82,42,Delivered,98,255.08,32415.1,38754.15,4
2705,874,183,46,54,88,8,12,Delivered,143,3007.1,40534.03,32416.72,4
2706,574,455,83,5,12,54,43,Delivered,239,4497.5,38183.06,79144.41,0
2707,240,373,154,63,99,11,34,Delivered,269,4571.47,1516.77,13991.34,0
2708,90,265,282,47,59,99,25,In Transit,413,4255.86,8960.28,68806.17,2
2709,232,498,288,90,73,88,14,Delivered,165,1102.98,3760.05,42271.85,0
2710,457,132,111,109,112,77,9,Delivered,367,4295.42,14362.87,69935.05,5
2711,233,322,117,19,165,95,30,In Transit,451,560.6,4666.99,18504.27,3
2712,354,120,97,99,32,56,12,In Transit,245,1617.19,25702.13,78793.05,3
2713,1005,380,282,66,185,94,10,Delayed,443,1988.36,9989.94,31860.27,1
2714,439,219,189,45,22,29,24,Delivered,48,1034.13,8940.25,37579.84,0
2715,345,417,88,71,173,42,34,In Transit,442,4370.01,49223.91,74536.66,4
2716,664,160,87,73,98,6,12,Delivered,42,3682.26,45783.58,64423.18,1
2717,657,300,26,86,83,3,26,Delivered,248,3572.71,10366.24,72151.49,3
2718,130,109,31,106,12,92,32,In Transit,10,4637.42,10733.64,70480.69,5
2719,141,238,126,33,5,74,35,Delivered,400,3806.55,36803.36,46472.52,2
2720,415,293,198,118,26,98,13,Delivered,433,2141.92,32978.12,15695.83,5
2721,626,475,31,80,116,65,19,Delivered,104,669.4,15488.71,44665.67,5
2722,284,476,232,43,91,12,13,Delivered,349,4141.72,43363.08,79761.27,5
2723,223,67,45,88,20,36,22,Delivered,82,3569.39,6524.82,52054.06,5
2724,744,316,189,72,189,56,48,Delivered,100,3029.97,38872.67,77709.71,2
2725,463,187,52,94,136,52,23,Delivered,438,3726.91,45389.48,64936.8,1
2726,357,36,52,26,190,32,1,In Transit,248,3776.21,7974.06,74655.83,4
2727,1047,49,79,45,182,56,8,Delayed,246,3714.7,28076.98,4647.16,0
2728,859,256,49,112,80,11,45,Delivered,99,2273.13,3324.34,58886.93,2
2729,665,435,230,35,58,1,39,Delivered,190,2674.5,40583.71,33656.97,4
2730,1015,107,44,109,194,6,34,In Transit,372,4017.06,36529.88,52855.0,0
2731,85,8,292,81,173,91,13,Delivered,450,4645.37,23716.45,45211.78,1
2732,621,236,247,53,193,79,44,In Transit,473,2581.6,14929.77,41393.12,0
2733,1055,178,219,102,5,74,49,Delivered,89,3466.71,9386.92,55547.12,3
2734,240,242,22,10,159,24,41,In Transit,92,2538.72,36308.31,75609.78,4
2735,363,41,130,41,23,72,10,Delivered,119,2087.42,34819.1,47178.56,2
2736,822,357,7,114,149,81,3,Delayed,250,3904.94,26287.79,51563.02,4
2737,668,245,272,17,140,24,28,Delivered,357,742.98,7521.45,13900.23,4
2738,99,113,44,71,4,77,27,Delivered,171,2226.12,3056.75,42228.03,2
2739,47,365,240,66,37,9,21,Delivered,303,2944.41,2144.37,71704.37,1
2740,839,256,65,11,75,59,11,Delayed,275,3541.0,44203.09,31451.27,1
2741,422,166,246,63,104,70,24,Delivered,145,4422.08,6602.62,11665.04,0
2742,62,342,73,114,117,93,12,Delivered,86,810.87,24570.2,1365.36,4
2743,1010,78,71,67,137,23,7,In Transit,244,2074.59,41347.97,29724.02,1
2744,598,207,197,46,26,86,42,Delivered,466,1140.14,23319.33,76548.69,5
2745,392,311,189,20,27,85,32,Delivered,410,2743.66,1055.26,69040.24,1
2746,977,366,158,13,190,17,10,Delivered,335,1026.52,40498.99,77337.27,3
2747,1076,196,25,87,178,98,28,Delivered,445,1202.8,5179.07,8242.64,5
2748,603,402,71,17,89,90,26,Delayed,413,611.25,25688.79,17663.05,0
2749,337,321,223,93,82,25,29,Delivered,190,2827.11,41050.46,42594.89,4
2750,810,64,160,118,200,38,27,Delivered,327,4005.91,28724.56,71328.39,4
2751,752,140,75,107,130,3,10,Delivered,338,630.82,10351.26,23777.93,2
2752,881,374,138,103,127,67,4,Delivered,114,3968.66,6694.56,23559.4,2
2753,635,425,41,32,103,14,42,Delivered,203,4826.06,49315.5,68639.58,0
2754,254,42,16,99,154,10,22,Delivered,376,2392.0,12786.2,8013.57,3
2755,20,373,189,99,93,66,10,In Transit,136,2676.74,1192.8,67596.68,3
2756,528,444,28,98,197,71,4,In Transit,248,3811.59,18929.88,48200.88,1
2757,376,306,163,85,46,14,7,Delivered,52,3757.21,36834.56,4480.97,1
2758,166,209,55,16,191,81,50,Delivered,123,544.86,21059.66,68760.34,4
2759,861,467,274,23,70,10,23,Delivered,317,4142.44,8339.74,41676.85,5
2760,617,420,102,11,151,99,3,In Transit,103,551.06,10102.47,10432.74,4
2761,612,304,42,14,145,49,24,Delivered,424,2833.7,36036.15,63122.46,3
2762,503,455,263,67,88,91,47,Delivered,409,2515.9,46733.02,40710.39,5
2763,913,73,171,71,104,62,37,Delivered,334,4137.58,13766.9,38664.04,5
2764,79,392,208,104,64,48,30,In Transit,98,682.56,46472.52,8885.5,5
2765,585,153,49,45,157,3,41,Delayed,10,3226.18,6854.85,18901.19,0
2766,688,135,60,115,52,47,12,Delivered,80,4475.08,5098.43,16040.97,3
2767,396,362,6,75,126,60,21,Delivered,255,2763.82,8922.31,59277.08,1
2768,402,264,148,33,94,25,48,In Transit,308,4330.44,19921.93,39995.14,5
2769,975,216,287,83,128,7,43,Delivered,285,4417.79,26991.76,24382.37,4
2770,224,209,211,45,24,77,17,Delivered,186,1268.03,11868.71,46622.11,3
2771,518,204,150,54,163,39,3,Delivered,435,4400.09,4557.88,13527.66,3
2772,634,110,85,113,125,43,15,Delivered,70,3413.15,36925.08,13469.19,5
2773,236,31,160,105,175,46,36,Delivered,230,4303.31,15003.88,34915.76,0
2774,116,12,47,51,101,89,32,Delivered,136,1325.51,27539.33,61396.7,4
2775,226,127,162,115,51,43,9,Delivered,22,1896.25,38343.18,13872.57,1
2776,230,313,155,87,2,29,40,Delayed,428,3016.03,5716.8,23586.03,0
2777,182,194,230,23,149,83,50,Delivered,378,3770.89,25893.35,29520.09,3
2778,210,140,300,29,168,86,22,Delivered,369,4913.3,41812.44,65815.15,2
2779,96,27,158,6,105,66,36,Delivered,37,346.59,18296.55,54467.36,3
2780,894,46,161,39,69,86,32,Delivered,191,2710.81,26797.3,56328.06,5
2781,756,135,247,5,35,99,5,Delivered,108,2742.46,47022.34,15550.17,3
2782,415,317,56,96,172,98,41,Delivered,471,4530.15,37346.39,26225.5,5
2783,394,442,151,40,163,69,48,Delivered,387,1183.43,19861.07,63672.78,5
2784,696,58,299,90,83,27,4,Delivered,173,800.6,7661.92,77106.57,1
2785,844,13,54,78,153,82,48,Delivered,90,2414.77,13979.38,52255.61,4
2786,604,437,223,82,80,3,5,Delivered,361,3631.62,27885.61,11997.76,4
2787,582,100,254,21,31,56,7,Delivered,163,4859.85,8740.15,64206.53,5
2788,133,449,68,59,180,64,11,Delivered,253,2861.14,18137.85,76221.54,3
2789,791,49,53,89,163,21,39,Delivered,490,3628.88,32830.34,57793.11,2
2790,649,291,245,20,151,24,6,In Transit,492,1395.58,46612.19,61719.38,4
2791,221,94,40,24,49,90,29,Delayed,38,3383.75,11636.83,20995.47,0
2792,976,95,138,3,144,20,17,Delivered,450,1216.83,13076.94,39281.96,4
2793,1070,145,266,86,58,52,28,Delayed,340,2480.41,34429.64,51695.88,5
2794,788,72,138,72,50,13,38,Delivered,124,237.59,6460.74,8915.05,3
2795,691,451,292,110,78,70,19,Delivered,466,1620.94,8668.4,35595.14,3
2796,39,379,210,57,64,90,49,Delivered,41,3910.01,9146.37,16591.67,3
2797,690,10,172,110,52,43,44,In Transit,334,343.82,32709.43,34580.29,2
2798,162,162,185,93,40,94,12,In Transit,476,1596.02,23612.51,75268.18,4
2799,161,214,299,71,105,78,45,In Transit,478,857.64,6557.7,68806.28,5
2800,1078,4,240,70,54,37,38,In Transit,236,3139.21,14014.91,38799.16,2
2801,1058,224,211,70,114,30,19,Delivered,16,3720.15,23313.58,44106.7,0
2802,242,381,151,76,97,15,33,Delivered,306,554.03,15819.17,16925.93,1
2803,967,29,124,63,145,83,45,Delivered,420,2617.3,21111.85,16587.1,2
2804,890,302,49,86,132,75,5,Delivered,47,3408.9,45891.49,52393.93,2
2805,113,203,124,47,56,84,1,In Transit,379,4949.51,48289.47,29925.24,0
2806,1014,430,68,90,30,25,35,In Transit,189,1093.16,49609.57,69843.75,4
2807,318,77,231,89,108,38,35,In Transit,338,372.36,1792.25,65395.47,1
2808,23,59,9,19,162,43,47,Delivered,199,1293.17,35875.3,66940.13,5
2809,824,445,266,100,172,30,47,Delivered,267,2805.87,46786.92,30682.44,2
2810,701,196,125,99,126,40,31,In Transit,399,3167.6,45253.68,69075.85,2
2811,1019,322,112,13,197,59,36,Delivered,174,1896.44,1727.49,27582.66,4
2812,1068,418,54,89,193,23,40,Delivered,204,2172.44,40457.59,53069.71,3
2813,128,107,89,112,104,44,35,Delivered,244,2741.82,23214.59,27365.56,5
2814,876,342,95,45,181,81,40,Delivered,124,781.84,42583.95,65907.66,4
2815,158,389,250,32,127,1,12,Delivered,253,4809.6,35920.75,27859.01,4
2816,827,9,166,30,198,78,18,Delayed,191,3367.58,22283.8,74059.09,4
2817,852,20,227,85,87,82,28,In Transit,473,2608.49,15121.12,66389.99,1
2818,512,149,136,42,33,41,13,In Transit,322,3661.5,541.9,54471.75,1
2819,45,383,65,109,78,62,30,In Transit,395,499.57,27242.96,11616.69,1
2820,219,17,5,104,36,60,40,In Transit,104,3934.19,20254.33,61835.03,5
2821,443,12,120,108,18,80,17,Delivered,33,967.71,17295.68,61643.49,3
2822,315,476,219,72,119,10,9,Delivered,122,405.03,23680.89,69525.93,5
2823,177,82,43,105,51,73,39,Delivered,12,4423.86,24073.98,29628.61,1
2824,228,67,188,42,185,78,22,Delivered,388,3514.18,29031.81,39625.26,2
2825,267,133,26,7,172,66,15,Delivered,179,196.41,33093.09,9311.56,3
2826,870,444,267,3,10,57,29,Delivered,233,4658.19,8598.15,52656.91,5
2827,838,53,162,37,39,42,16,Delivered,84,4990.16,11491.29,61742.74,2
2828,489,436,233,3,184,54,20,Delivered,357,3094.56,23111.64,45191.21,2
2829,702,206,130,18,49,85,25,Delivered,474,736.41,13657.99,39349.66,5
2830,687,432,21,115,58,42,40,Delivered,259,2583.27,39839.04,59141.32,1
2831,996,474,128,42,76,66,24,Delivered,61,3388.7,24320.84,50793.28,0
2832,357,403,76,9,102,70,16,Delivered,43,929.53,27000.41,64229.41,3
2833,872,233,73,57,151,11,16,Delivered,258,1939.69,28259.77,23230.41,5
2834,204,401,233,24,135,67,25,In Transit,72,548.96,36445.8,57221.24,1
2835,552,54,106,7,45,11,46,Delivered,473,2905.49,35460.47,16081.94,2
2836,323,487,9,97,110,4,48,In Transit,47,1720.64,34523.89,66926.22,5
2837,594,490,119,89,89,79,1,In Transit,344,1766.74,4536.49,60444.25,2
2838,181,68,50,42,55,90,50,Delayed,252,2302.33,37705.31,54149.55,5
2839,499,490,10,98,124,100,50,Delivered,19,1268.41,39648.47,24458.97,2
2840,83,291,113,102,183,79,33,In Transit,480,3086.13,32290.84,21802.57,2
2841,303,344,266,58,166,49,49,Delivered,1,3359.85,42685.29,70915.1,5
2842,262,169,78,85,147,22,7,Delivered,450,1259.13,15617.23,36544.38,3
2843,784,397,36,102,109,37,38,In Transit,396,3853.72,4379.97,51253.8,0
2844,914,161,202,56,150,10,45,Delivered,299,272.69,15624.13,3931.02,4
2845,692,15,118,104,11,20,28,In Transit,55,3460.49,36152.31,45303.46,5
2846,944,191,190,58,131,96,39,Delivered,169,2176.49,38767.97,13703.83,1
2847,683,15,242,18,147,73,28,Delivered,226,3110.67,31140.99,42811.63,3
2848,689,287,293,39,91,50,32,Delivered,102,1993.01,8860.12,19542.56,5
2849,396,363,169,50,135,31,24,Delivered,191,1891.93,36842.91,79655.03,4
2850,839,412,230,33,119,44,8,Delivered,318,722.91,1049.1,33303.68,5
2851,878,10,48,28,34,31,44,Delivered,366,3565.54,3385.4,50269.37,5
2852,823,57,150,56,11,92,32,Delayed,313,1504.05,5117.41,48336.11,3
2853,49,199,208,25,5,75,28,Delivered,218,2154.48,12742.01,29671.84,3
2854,789,161,61,14,71,100,48,In Transit,20,3792.2,22520.86,14405.2,4
2855,293,263,117,55,164,41,3,In Transit,270,1153.68,27252.36,55239.52,3
2856,536,389,239,84,5,4,7,Delivered,421,2256.56,25967.81,5143.97,2
2857,311,474,48,103,184,14,6,Delivered,363,1599.38,36485.73,57278.34,5
2858,537,381,245,84,133,46,29,Delivered,328,3577.74,6917.34,46065.85,3
2859,639,253,293,7,27,54,45,Delivered,117,4813.02,30361.9,47320.92,3
2860,234,119,5,4,93,93,14,Delivered,252,4753.0,23870.67,73719.32,4
2861,605,80,100,95,155,92,45,Delivered,447,2487.74,34071.22,58472.02,1
2862,94,124,205,30,160,89,40,Delivered,5,849.17,48756.01,79218.46,3
2863,327,313,180,62,89,87,19,Delivered,427,4830.71,18883.69,32105.5,1
2864,225,72,17,57,114,33,46,Delivered,340,4456.3,12692.85,56227.44,0
2865,967,470,90,37,98,30,25,Delivered,71,796.7,42983.48,11483.88,0
2866,890,482,108,55,15,9,37,Delivered,51,1370.31,14941.57,69758.86,2
2867,11,168,190,120,105,38,18,Delivered,197,559.39,43116.5,55026.78,2
2868,1036,284,180,85,98,89,4,In Transit,239,4780.37,3310.69,37923.59,4
2869,35,494,249,65,182,82,1,Delayed,240,358.58,3621.37,43648.64,5
2870,447,36,251,52,20,43,33,Delivered,41,1974.34,31530.13,17577.74,2
2871,441,312,20,3,162,7,28,Delivered,215,4190.67,14519.19,76296.29,3
2872,653,175,97,77,127,88,41,Delivered,446,2717.68,19904.67,45821.88,1
2873,595,199,222,7,34,40,19,Delayed,407,2584.47,1387.99,1725.07,3
2874,229,116,144,70,115,85,33,Delivered,87,1918.89,26247.09,28903.21,3
2875,344,424,7,70,174,62,15,Delivered,401,49.31,1201.42,33842.56,4
2876,989,315,268,34,21,55,45,Delivered,251,750.7,42865.94,34256.96,2
2877,909,427,296,96,167,35,23,Delivered,425,2889.16,33922.98,63538.62,5
2878,527,220,1,16,40,43,29,In Transit,275,4012.2,22204.11,68047.46,3
2879,75,379,58,102,172,11,39,Delivered,29,3236.93,32206.09,55506.65,4
2880,196,66,264,8,164,2,14,Delivered,122,3800.71,23828.97,29811.41,3
2881,29,265,90,21,55,79,30,Delivered,132,1035.99,8528.31,35769.88,0
2882,706,134,75,11,199,79,2,Delivered,197,2814.25,27021.96,52755.86,4
2883,1021,119,261,50,50,5,13,In Transit,202,1857.63,45940.46,51275.44,0
2884,16,122,282,87,186,40,40,In Transit,142,1675.01,31911.71,68359.87,4
2885,805,321,243,6,74,80,28,Delivered,293,2125.94,41066.44,77199.26,5
2886,940,387,119,110,74,46,31,Delivered,426,4357.43,12911.4,26122.48,2
2887,967,458,47,15,38,21,12,Delivered,184,4425.82,21016.79,49502.36,5
2888,229,421,168,11,24,9,13,Delivered,483,3942.86,14192.36,24956.24,1
